code,name,2020-07_median,2020-07_p10,2020-07_p90,2021-07_median,2021-07_p10,2021-07_p90,2022-07_median,2022-07_p10,2022-07_p90,2023-07_median,2023-07_p10,2023-07_p90,2024-07_median,2024-07_p10,2024-07_p90,2025-07_median,2025-07_p10,2025-07_p90,2026-07_median,2026-07_p10,2026-07_p90,2027-07_median,2027-07_p10,2027-07_p90,2028-07_median,2028-07_p10,2028-07_p90,2029-07_median,2029-07_p10,2029-07_p90,2030-07_median,2030-07_p10,2030-07_p90,2031-07_median,2031-07_p10,2031-07_p90,2032-07_median,2032-07_p10,2032-07_p90,2033-07_median,2033-07_p10,2033-07_p90,2034-07_median,2034-07_p10,2034-07_p90,2035-07_median,2035-07_p10,2035-07_p90,2036-07_median,2036-07_p10,2036-07_p90,2037-07_median,2037-07_p10,2037-07_p90,2038-07_median,2038-07_p10,2038-07_p90,2039-07_median,2039-07_p10,2039-07_p90,2040-07_median,2040-07_p10,2040-07_p90,2041-07_median,2041-07_p10,2041-07_p90,2042-07_median,2042-07_p10,2042-07_p90,2043-07_median,2043-07_p10,2043-07_p90,2044-07_median,2044-07_p10,2044-07_p90,2045-07_median,2045-07_p10,2045-07_p90,2046-07_median,2046-07_p10,2046-07_p90,2047-07_median,2047-07_p10,2047-07_p90,2048-07_median,2048-07_p10,2048-07_p90,2049-07_median,2049-07_p10,2049-07_p90,2050-07_median,2050-07_p10,2050-07_p90,2051-07_median,2051-07_p10,2051-07_p90,2052-07_median,2052-07_p10,2052-07_p90,2053-07_median,2053-07_p10,2053-07_p90,2054-07_median,2054-07_p10,2054-07_p90,2055-07_median,2055-07_p10,2055-07_p90,2056-07_median,2056-07_p10,2056-07_p90,2057-07_median,2057-07_p10,2057-07_p90,2058-07_median,2058-07_p10,2058-07_p90,2059-07_median,2059-07_p10,2059-07_p90,2060-07_median,2060-07_p10,2060-07_p90,2061-07_median,2061-07_p10,2061-07_p90,2062-07_median,2062-07_p10,2062-07_p90,2063-07_median,2063-07_p10,2063-07_p90,2064-07_median,2064-07_p10,2064-07_p90,2065-07_median,2065-07_p10,2065-07_p90,2066-07_median,2066-07_p10,2066-07_p90,2067-07_median,2067-07_p10,2067-07_p90,2068-07_median,2068-07_p10,2068-07_p90,2069-07_median,2069-07_p10,2069-07_p90,2070-07_median,2070-07_p10,2070-07_p90,2071-07_median,2071-07_p10,2071-07_p90,2072-07_median,2072-07_p10,2072-07_p90,2073-07_median,2073-07_p10,2073-07_p90,2074-07_median,2074-07_p10,2074-07_p90,2075-07_median,2075-07_p10,2075-07_p90,2076-07_median,2076-07_p10,2076-07_p90,2077-07_median,2077-07_p10,2077-07_p90,2078-07_median,2078-07_p10,2078-07_p90,2079-07_median,2079-07_p10,2079-07_p90,2080-07_median,2080-07_p10,2080-07_p90,2081-07_median,2081-07_p10,2081-07_p90,2082-07_median,2082-07_p10,2082-07_p90,2083-07_median,2083-07_p10,2083-07_p90,2084-07_median,2084-07_p10,2084-07_p90,2085-07_median,2085-07_p10,2085-07_p90,2086-07_median,2086-07_p10,2086-07_p90,2087-07_median,2087-07_p10,2087-07_p90,2088-07_median,2088-07_p10,2088-07_p90,2089-07_median,2089-07_p10,2089-07_p90,2090-07_median,2090-07_p10,2090-07_p90,2091-07_median,2091-07_p10,2091-07_p90,2092-07_median,2092-07_p10,2092-07_p90,2093-07_median,2093-07_p10,2093-07_p90,2094-07_median,2094-07_p10,2094-07_p90,2095-07_median,2095-07_p10,2095-07_p90,2096-07_median,2096-07_p10,2096-07_p90,2097-07_median,2097-07_p10,2097-07_p90,2098-07_median,2098-07_p10,2098-07_p90,2099-07_median,2099-07_p10,2099-07_p90,2100-07_median,2100-07_p10,2100-07_p90
IND,India,74.4020430632591,73.04241874348878,75.43977056734849,74.4550031108691,73.09617202563254,75.50937598067425,74.52546968242113,73.16780536906813,75.59625294807903,74.59583540266905,73.25729337527673,75.70035478652099,74.68373183618732,73.32881436406213,75.78699784786919,74.7539890191256,73.41820889793145,75.89086063375422,74.82422326235978,73.4718214187374,75.96006099019283,74.87691366474367,73.50761357897518,76.02922145916352,74.92959175083276,73.52555550714754,76.08109725098669,74.9822325391989,73.54351018215327,76.13293374734202,75.03483604061364,73.54357924419408,76.20195699845097,75.08736759613436,73.56146020113047,76.28810320400854,75.15731196895008,73.59712451339225,76.39131385607317,75.22714963596908,73.65056751021888,76.51150595190467,75.3143535733868,73.70396063521576,76.63147828187601,75.40146340039115,73.77512223488264,76.75124144820145,75.50589512835047,73.84625692554562,76.88786244790668,75.61021867902836,73.93516154504464,76.99014339959616,75.73176706867109,74.02401529438362,77.10929511242854,75.85313312637545,74.13055396739864,77.21126750974557,75.95702418858912,74.23697670399517,77.31310802651876,76.06077283816292,74.34328116519542,77.41482436789214,76.16437121878965,74.44945119617127,77.51642179093685,76.26782788615246,74.55547223025611,77.63479122999135,76.35392628070402,74.6613312602908,77.75298200511526,76.45710966452343,74.78460629738225,76.79191357762143,76.54297974298048,74.87248196223828,76.88976244359958,76.62875305776967,74.97773354268631,76.98852345420906,76.73154484842887,75.08276670772797,77.08808030422993,76.83419815395183,75.17012198140151,77.20094339901607,76.93670755524155,75.2573782287395,77.30194242700334,77.02202158459663,75.34455754285752,77.40354640151926,77.1242783897872,75.4491445540103,77.49291090070342,77.2093824278904,75.51882181400342,77.56983758236954,77.29439110380848,75.60590611334491,77.63416801884057,77.3623326101481,75.71033249268699,77.68578250063712,77.44718456368311,75.7972783496529,77.75039633902183,77.54889361251954,75.90145964759179,77.80216465981016,77.6335526832125,76.00550011738378,77.87988662440632,77.75191147238492,76.1266620414795,77.95773372457755,76.77572513327868,76.23035633416468,78.04875019960099,76.86135265726868,76.35113799683063,78.15302633356917,76.93535873769724,76.43730910334058,78.28375891075557,76.99739316216731,76.52336989159608,78.41487777222683,77.04723431133561,76.59216630885332,78.55948659662418,77.08472342584501,76.64372095227401,78.7044290287941,77.13483389009072,76.69521920734111,78.86280406876344,77.19767651091246,76.74665062405248,79.00816068359096,77.27338797037665,76.83226639663582,79.14038930465534,77.37484403508921,76.91773743190167,79.25939703962382,77.50240853212043,77.03725391873444,79.36516282253055,77.61781725619046,77.15658075144057,79.45770380002416,77.74667507454554,77.27574149995341,79.55025991574394,77.85017189363326,77.39474848651247,79.64285024659297,77.92801250373583,77.4966330031833,79.74875410868226,77.98002653699811,77.58146469652905,79.86795489786111,78.01910317841299,77.64927701161282,79.98718798448533,78.05822737513336,77.70010760870103,80.11966271615896,78.11043875586063,77.7677950143852,80.26532903902816,78.18886350014002,76.74739831985623,80.4109191341138,78.29360040359757,76.79602624912451,80.5563922918519,78.4116532702324,76.85709969503448,80.70174961186895,78.55623312378502,76.9061865607425,80.84697676227597,78.68791396293523,76.96787981553409,80.9788750526928,78.80659607281731,77.0423889087944,81.09747579704685,78.89900241899106,77.10484605556698,81.20279661408335,78.96505612173472,77.18021296230951,81.29488692869664,79.03115142097307,77.24332982800642,81.38691037969184,79.09727577874501,77.31939750956721,81.47887192495119,79.1766623909585,77.39577778802446,81.5970313533743,79.25607195646172,77.47243532301013,81.74130097465225,79.3619923305481,77.54934776518056,81.89848250619507,79.48118273981952,77.62648425906019,82.08155756030052,79.60039583303322,77.70383663636044,82.26428913851692,79.70635433539145,77.78136714911417,82.43364511876042,79.79905428853417,77.84609701141692,82.58968011637045,79.8784812113992,77.92392002358997,82.71949179118536,79.9446334460527,77.98887593799547,82.82319673728124,79.99752847632607,78.04088957483567,82.91382696687745,80.03716815086851,78.10600698822377,82.99142507408591,80.07679707723142,78.17122118457756,83.06895387803029
IND.1151,Andaman and Nicobar Islands,77.70278290664743,77.18028331356928,78.05283637619974,77.74143291033016,77.20540268265907,78.10492677842602,77.78013424919018,77.24316220195746,78.15708979470519,77.81888493124121,77.29363524000243,78.20931202593367,77.84475203681745,77.3315916107084,78.26159029167758,77.88357046899358,77.36962669746961,78.3008191908513,77.9224231732512,77.39502200794946,78.34006698833038,77.94834886979514,77.42043929976494,78.37930335433109,77.98726187666986,77.44587778060489,78.40546935749515,78.0132330248046,77.45860339191486,78.43163723019023,78.05221204827576,77.48409885941619,78.4578260661184,78.07822571971795,77.50963476515045,78.49715859970111,78.10426562445926,77.5479980072423,78.53653361500855,78.13032126255158,77.59924947108038,78.5759498658329,78.15640217690029,77.63777597991341,78.62853415018334,78.19553141201578,77.67634893332648,78.69430171330278,78.23470274871872,77.71496623249135,78.76010115274677,78.28696254466102,77.72785394717629,78.85228702361263,78.3392743450846,77.72785394717629,78.93134497496922,78.4047207363065,77.74072666174266,79.02363788607249,78.47023876885095,77.75359475230627,79.11597687519769,78.53581379534921,77.77937899315042,79.1951653849866,78.60145073429464,77.84396052276335,79.24796889945543,78.66714501692155,77.92162759879413,79.30077792670357,78.73289229248144,78.01246488771072,79.34039336076405,78.78552360115089,78.11653634988873,79.38002443632222,78.83818415135094,78.19475734038589,79.41967048133736,78.87771382072431,78.2730876469538,79.47256088157442,78.91725791228109,78.31228333815783,79.53869195157753,78.9568340821006,78.32533213865027,79.61807671046328,78.99642300392641,78.33839391638944,79.68424484688126,79.0360147919093,78.3383841355396,79.76364635613618,79.07562706320908,78.36455607404598,79.82979735216735,79.12843257701012,78.39076915908961,79.89593205842324,79.19445262199282,78.44321003695075,79.94882045288381,79.26049712029645,78.50882193912055,79.98846249480016,79.32656316349006,78.57449684845639,80.04133917057166,79.37942963053742,78.64021112370841,80.1074472131252,79.41908652495063,78.69279907966708,80.1867809008168,79.45874882763358,78.7322428150133,80.27933941603075,79.49842477388398,78.75851408367586,80.38510903759686,79.53810497935211,78.78479311800528,80.47763814674431,79.57778018742012,78.81108900388413,80.57014339825592,79.64391256301947,78.83740142144268,80.6626044783015,79.71004308738482,78.87692472232447,80.72862283937673,79.8026279966146,78.92965405732156,80.79461961252969,79.8819954440321,78.98241636932968,80.84740385043813,79.97459051104997,79.03520975091953,80.91334245598601,80.0671870665155,79.10122276577128,80.97925605316782,80.14654608246813,79.16724602711841,81.05830968181806,80.22590145941827,79.23329474449159,81.15048198092475,80.29202928879653,79.29935702935846,81.25576197731398,80.34492620674463,79.36543907941376,81.3478084428388,80.39781453230454,79.41831711431382,81.43979962048442,80.43747054957345,79.44475979768384,81.51859567360394,80.46390754898425,79.47120470495098,81.57110391131418,80.50354587825048,79.49765167428353,81.62358939512231,80.5299598888629,79.52409178271292,81.67605956327998,80.58278766123944,79.55054241963761,81.7285060525125,80.64879950755947,79.59021259444567,81.79403611569077,80.72799059515955,79.65634202826514,81.87261019156827,80.82034357257164,79.73570721819405,81.95112735372541,80.912650818018,79.801839054436,82.04265561612142,81.00491694158555,79.86798105194448,82.1471583252637,81.08395942317269,79.92088418701839,82.23849361886148,81.14981191445821,79.94732686316729,82.32974304963831,81.2024744586327,79.9605480559557,82.4209046837285,81.24196071621749,79.96053958304901,82.4989628069507,81.28144382943262,79.97376066632772,82.58994843581738,81.33406503064803,80.00021086763377,82.6938283029928,81.38664973453287,80.03988906061359,82.7846286062924,81.43922124143165,80.11924753569875,82.8882820824797,81.50489525913243,80.19860328942254,82.99181524905438,81.55740160639006,80.2779449148991,83.09522595510145,81.62301244432606,80.3440500735269,83.19849565751896,81.67547495768359,80.39692462612436,83.30162207074393,81.72792162063979,80.41014183029347,83.39174523132104,81.78034408932761,80.41015006033717,83.49461280667902,81.81964677482324,80.38372332138798,83.5845064356019,81.87202586329582,80.34407485961054,83.6742823944638,81.91130342201221,80.30442161277048,83.75114408900879
IND.11510,Delhi,75.90202730868987,74.0509725211623,77.29492915219404,75.9541233846679,74.06865399172466,77.37985803949282,76.02346954947188,74.10430999344706,77.48161597423682,76.11002580526302,74.19335802498618,77.56630629140741,76.21370882872799,74.28238323040455,77.65090745972157,76.29996963138383,74.38899351455862,77.73542313793561,76.36886488220935,74.46001079255727,76.74096897313524,76.42045935338423,74.5131823507322,76.7898348820023,76.47199378194455,74.54857686088971,76.82678768986875,76.50631020206413,74.58388785130116,76.86387855174856,76.57500774462724,74.60149769061265,76.92566943020748,76.64367687025721,74.63672004479112,76.98769029527202,76.72948464354522,74.67191514435736,77.0748378497116,76.83233477251092,74.72473290459506,77.174977458492,76.93504646210324,74.79515135059663,77.27569036994481,77.05466169548161,74.9007081144761,77.37694161225456,77.1570117846138,75.04128486807849,77.45314710713733,77.25917300426448,75.19916219364796,77.5168397004578,77.3441683550035,75.39171472955559,77.56789484973447,77.42905591850923,75.58381283009822,77.60623246950856,77.51385308060317,75.75803505297974,77.65753872195415,77.61551129153577,75.8971443185765,77.72188332171095,77.71705610708251,75.96663074254239,77.812290865382,76.77158854307721,76.00139079588868,77.91597224959065,76.85718944441845,76.00144112402768,78.05906546294166,76.95592133360688,75.9841228041729,78.2026676407187,77.04301783912224,76.01879743465746,78.35983220931912,77.1306517341478,76.10536262545439,78.50426927181333,77.19354111587748,76.24365712508835,78.6490226299118,77.25662642860328,76.45066571278154,78.76764740353784,77.31990249287173,76.65712491833257,78.88641423518666,77.38336520214685,76.84590865505184,78.96564788606304,77.45979367180492,76.9829259186274,79.04491980263364,77.54931627019184,77.06846649542074,79.08454020954017,77.65207099246334,77.06851595239941,79.11092046285422,77.75524104343924,77.05149138047256,79.12408086482425,77.8588265437599,77.03448459991885,79.15046772905941,77.96280967601085,77.05168134247357,79.19010467325695,78.04107910633185,77.12011605544483,79.256222539781,78.11959241497549,77.25669114108852,79.34886864763577,78.18521454463179,77.42701428501131,79.46805344089951,78.23784519538678,77.63085064340609,79.60057630911565,78.29050614059676,76.72970377281001,79.75965404716337,78.34317540165979,76.83947877491163,79.91880475410997,78.40894226215349,76.92572885618767,80.07797288936968,78.47470851081337,76.97531551296338,80.23709849387258,78.55363756908055,77.02509607246223,80.39612523759463,78.64576557517971,77.06250664453533,80.5549918566742,78.75112723263256,77.11251975536885,80.68721449790786,78.85656795371807,77.18783263808892,80.81920704038991,78.97530605923264,77.263476249461,80.924620885508,79.0941595861676,77.36492479626597,81.02990105685133,79.19988356495197,77.47975178347049,81.1219253039478,79.27923807208911,77.59526700421797,81.22709151320994,79.33221429200789,77.72435767348328,81.31910592500104,79.37201836463746,77.84114239583627,81.4242726088367,79.38538344608264,77.94537015878826,81.54254467127929,79.41200973824922,78.0238096466586,81.64761586502979,79.46511851473747,78.07623306883661,81.76571042233698,79.54469189387657,78.089440076679,81.89674854399853,79.65072013866826,78.06335741995251,82.02759153824775,79.79646987312363,78.01112063931575,82.1712811306909,79.94218684078719,77.97192113910363,82.30168891781611,80.10111058166386,77.95874924118365,82.44489080761014,80.23349822956114,77.98464623085238,82.56184170863875,80.33938040357779,78.08888526289277,82.67860569970934,80.43199981642476,78.23269794499784,82.79517871854334,80.51136677132706,78.41637271661264,82.91158052457472,80.5775006464055,78.61381489361962,83.02781553450491,80.65682710525469,78.79858877608055,83.16967853564259,80.74933508600746,78.95730852330198,83.32416545663334,80.85499998644148,79.08979594615569,83.49119688205207,80.97377510559556,79.18267105977351,83.657859283571,81.09245341689812,79.26229691207159,83.83690587051426,81.21101265530444,79.3286210581765,84.01546952372173,81.32946211382858,79.36833321544285,84.18084153942053,81.4346396813999,79.407893858637,84.33309410470916,81.52657634008483,79.43409734437708,84.47232095247901,81.6184372183795,79.46021751093073,84.59861129263615,81.71021205043107,79.48627209956982,84.72463092202644,81.8019060740216,79.49905109967406,84.85038614778
IND.11511,Goa,77.40252437923097,76.77365101384692,76.92923225844272,77.43629184470431,76.82468987887057,76.9785898589682,77.50376446922175,76.87567079303214,77.0281674165198,77.55430100926974,76.92660700203574,77.09040635315532,77.63849736556762,76.97752627632082,77.14038888444533,77.70579034013352,77.01144819977691,77.19053329766409,77.77304248491312,77.06238088858774,77.24080843890681,76.76811798190032,77.09635418926331,77.2659665639884,76.81672123001495,77.1303405086861,77.30380143037364,76.85338448801927,77.16432857588582,77.32906295639748,76.89019574245869,77.19830337509698,77.36707492595835,76.9271262075391,77.23224665850874,77.40519491092432,76.96414775130881,77.24921620184305,77.46892718033011,77.00126626505384,77.24922950709478,77.53287928390355,77.05090843963538,77.26616813771737,77.6098313650682,77.10073112846612,77.3000296125126,77.68700653712779,77.16324617376061,77.33387177449355,77.76434571088522,77.22602460276467,77.38461908917485,77.84182329495829,77.30167921313041,77.45223229377004,77.90646580598211,77.39037226668245,77.51978733656038,77.97119946225723,77.46671068634029,77.62099669324819,78.0360372513333,77.5305283779773,77.70522933641138,78.11402723067427,77.59452343980846,76.75406423300629,78.19218855687738,77.6329945644804,76.82690561414837,78.2835911931831,77.6843888389087,76.90029206319672,78.38828919999852,77.72299058012575,76.97417317886054,78.48006361611648,77.76164473647023,77.04851548903765,78.55884193798502,77.82617933701415,77.12329017243368,78.65084331960573,77.87789158216218,77.19843953840272,78.71660980067054,77.95562327531897,77.27395351478368,78.76923992890401,78.03354050492975,77.34982452833691,78.83507371935139,78.09858177211282,77.42601501336026,78.8877677784864,78.1637518215294,77.50252190991468,78.94049634310035,78.21599200156375,77.55369453208529,78.99325744638286,78.26829737252157,77.61784608464286,79.05924799386756,78.30759020614569,77.65643783903687,79.13847442768957,78.34691095954993,77.70796548364412,79.21772995041052,78.39934121478261,77.7337647012319,79.29700064628086,78.47802244376098,77.7724647376441,79.38950383593406,78.55676883247969,77.79825808868628,79.48201202178768,78.64874151009538,77.82406279954195,79.57454487676468,78.7408098193885,77.86282464991264,79.6803355936639,78.81979521239738,77.90164227041318,79.77295045920864,78.89887046745386,77.94054422489529,79.86561187138638,78.9516337356274,77.99251175106944,79.95832175710196,78.9912417259748,78.04456930468177,80.03783504203116,79.03087066515602,78.10972373276874,80.13057532455775,79.0705106434079,78.16191510133072,80.21005517198468,79.12336784994503,78.22718933259107,80.30270863810568,79.18944493686023,78.27941980522812,80.39527869587799,79.2687450804683,78.33166372071835,80.48777019185492,79.36129707915794,78.37085532911563,80.58019603587827,79.45386379449833,78.42318504310632,80.6857641424893,79.54645591652763,78.47559843922085,80.77808241657333,79.61259377765154,78.54124593664224,80.87037214549123,79.66550594181143,78.60700116858018,80.9626216162511,79.71841300202338,78.67283038193429,81.0416675211997,79.77131392680114,78.73871015541071,81.13385810589796,79.83744190931995,78.81776733845196,81.23917383146727,79.93003767254068,78.8704571029312,81.34442527557859,80.03584344764606,78.93629088305573,81.46273703569064,80.15487231706796,78.97571956594805,81.59406676874656,80.27388805044107,79.0283452048929,81.71213474158044,80.39288040512726,79.06781285802874,81.83005552048743,80.4986492294999,79.12055664375048,81.9085694363872,80.56478174687632,79.16017582539473,81.97390976930151,80.61771911378783,79.21308402523897,82.02611599794722,80.6574376063876,79.25281230906124,82.06523132483193,80.69713200454918,79.3057703422628,82.1304627392969,80.73678600366016,79.35872180795153,82.20874448091905,80.78956461416476,79.41163915949998,82.32612221663089,80.85547252722435,79.46451288954864,82.48243852700763,80.93451031015407,79.51736856229974,82.65149978204904,81.01349474070724,79.58345660482571,82.82024136823065,81.10561970554,79.6363263645828,82.97569778905122,81.18454768404176,79.68922621357665,83.10499104654974,81.27661938911295,79.75540843393553,83.19533658733056,81.3555048274141,79.80838115563039,83.25976873486529,81.43436571460506,79.86137070405076,83.29835085866694,81.51319236924932,79.91438428880069,83.32401436211607,81.59196738445812,79.98063078833772,83.33678891342164
IND.11512,Gujarat,78.19638285853729,77.25123383984734,78.93596594924541,78.22257147413133,77.31458654939425,78.98881231366303,78.26185489270547,77.40366528320351,79.06807836719989,78.30116719816306,77.49312223167588,79.13412837764268,78.35362962331874,77.57009435003265,79.21344593036498,78.39303340177446,77.62156064788586,79.27960843087133,78.43248099750315,77.63447692327142,79.31938663961301,78.45884337488806,77.60878599083438,79.35925764540323,78.48522508130998,77.57028260570742,79.39918505029799,78.524782069237,77.51900763201861,79.42589797048808,78.55118690714203,77.480627851931,79.47909204712977,78.60390949169435,77.46783507239974,79.53224709890131,78.65663767495886,77.50622472973396,79.62507868946646,78.73573772549778,77.58318358759449,79.73110591028504,78.8016936493732,77.67328280338094,79.85033163971664,78.88088949172904,77.77663472384607,79.96950581816725,78.96012935178088,77.86738159326705,80.0886179849996,79.03941626646203,77.9324175459307,80.18118705787954,79.10553233194604,77.97157007897042,80.27372501561577,79.17167360615082,77.99775655280945,80.36623538096426,79.23784582753746,78.02396925497342,80.44549421501142,79.2908044779907,78.05017779805651,80.5247749356257,79.34378252113977,78.07636205035766,80.6040662516583,79.38352430582634,78.11557781100035,80.67016825496022,79.43652610660354,78.18094230390211,80.76269245385083,79.48953459054795,78.24634547428197,80.84196630885221,79.5425312588418,78.31180161936338,80.92120042676756,79.63528500592105,78.39044009694629,81.01354672963372,79.72802001484463,78.48231381055716,81.09261745974518,79.83399883046073,78.56114148615751,81.18478011567396,79.95321980371229,78.64008020518841,81.27687758787482,80.0591728559556,78.71914006680959,81.36890689988486,80.13862198652112,78.78512827619174,81.44774930957885,80.20482906303579,78.83804063528542,81.53970622855451,80.24455178128865,78.87781817087948,81.61850660981816,80.28428546004162,78.91764401419027,81.69727242781983,80.31078493386427,78.95747166430611,81.775986741865,80.3505331060044,79.02371426742256,81.85464810980154,80.41675488954185,79.11637714852108,81.93323974808295,80.50941825836664,79.22224665904905,82.02482027640075,80.60203997094521,79.3413770910076,82.11630473061564,80.70783624842005,79.46055466249155,82.22073875293587,80.80036374155482,79.56654493165941,82.32505174095894,80.87964078176289,79.64611776626678,82.4422556684653,80.93247710581723,79.68600733559111,82.57229372188549,80.97209775138303,79.69943934028147,82.70212843646247,81.01169177455648,79.71287947382898,82.83173925218071,81.06443255331463,79.7262769635197,82.96111334814368,81.11712963522805,79.77935010781613,83.06442421626036,81.19612049469984,79.85881845364784,83.1546568434883,81.30136297205071,79.96469253035086,83.21900317270611,81.40650675055535,80.08375695204957,83.28328410887536,81.52470263025299,80.20278961055456,83.33467524756324,81.61656621104127,80.30860617751321,83.41176916547278,81.70838145392062,80.37476743417923,83.48886086004984,81.77396441493653,80.41455044478525,83.57874864830416,81.8264355247223,80.44115133038024,83.68135857659804,81.87888668105172,80.45455066658884,83.80935402707955,81.94437278423122,80.46793293058968,83.92432868193227,82.00979129024437,80.50773760312349,84.06448416437766,82.10124861846343,80.56068611865875,84.2042512982142,82.19259188143258,80.62679159703433,84.34364876837662,82.29685468526196,80.70605505827045,84.48269663053503,82.4010006264987,80.79846467112219,84.62142568455691,82.49203067418318,80.87761525218988,84.74729002821962,82.58298464163231,80.95673266207734,84.8729516612347,82.66089154450621,81.0358146638577,84.99840150239204,82.7257722290981,81.10169733075264,85.111109725065,82.81649463362626,81.16755503167057,85.22361845222923,82.89417319679865,81.23340979283687,85.3483585570582,82.99759926113236,81.29924490620556,85.47281401373448,83.11375571409499,81.3650669546954,85.6093544083592,83.22971377855657,81.43085174315235,85.73318291502102,83.3583301234073,81.49660599032464,85.86907339875921,83.46105371388857,81.54917814921077,85.98002390614818,83.55080349980369,81.60170175205812,86.09076616006277,83.62764440842626,81.65417638725688,86.1890669696369,83.69161071957345,81.70660929956662,86.26273434789519,83.74273830349117,81.74588958815627,86.34854601191249,83.78106454211498,81.79824461828031,86.40983715314756,83.81936030050436,81.83748131307357,86.48324972568962
IND.11513,Haryana,75.64042348265296,73.9426972079994,77.0219091734206,75.69268344395793,73.96032790792447,77.09015424677776,75.76227879566919,73.99589245380696,77.175368939125,75.866501316374,74.04936430864596,77.2434787774811,75.98788902110985,74.10284373009941,77.32851951876593,76.09175950140795,74.17409890155935,77.39650211221237,76.17818791310374,74.26304820632384,77.46443392972924,76.24722882741158,74.35186142895603,77.54923674508689,76.29895417814046,74.44054059495228,77.61702159714108,76.3506382324832,74.5291012466259,77.70161882339477,76.41952591260443,74.59986405376388,77.78608773030955,76.4711648349743,74.63522058869958,76.78945082813237,76.55718166183965,74.65287954963058,76.8626997037491,76.6431164004858,74.65285336913433,76.94874435175392,76.74610145752862,74.67049541630637,77.0353804294642,76.83181056668705,74.70578074504684,77.11004752682135,76.91740086407476,74.79395635186144,77.18513756507025,77.0028747919293,74.93486471263832,77.24800789226424,77.08822986117124,75.12819910594501,77.31117051716107,77.15643083912677,75.32105152973057,77.37458725039316,77.24159402955942,75.5308473281042,77.43823226294002,77.34367084963354,75.68781100031187,77.51487710185276,77.46259096599404,75.79225283512103,77.61749361772655,77.61522796358437,75.84438390342386,77.73342449700307,77.7506372586462,75.844312592656,77.86277350597057,76.80715972602799,75.84422345342347,78.00565884208922,76.90532647702635,75.87887821616317,78.14907156086998,76.99197152641676,75.94824215105557,78.29296762593798,77.06673184410653,76.06956026231212,78.4241387978066,77.1293495018638,76.25988810963214,78.54245265862437,77.17961401440353,76.449767719672,78.64780181679895,77.2426587665486,76.62198142976645,78.74010497047286,77.31860253032075,76.75949481495536,78.80611543628247,77.40757104728921,76.8453331552223,78.85895694414035,77.50972155725802,76.8796743441275,78.88539600616718,77.62521374090872,76.87973521788321,78.91181335714703,77.72833198229495,76.89695616140784,78.9382181014567,77.83190529899278,76.94844754883613,78.96457375132631,77.90990118365761,77.03412085560387,79.01731962418111,77.97514270430473,77.18799519690549,79.09650292396339,78.02752272521118,77.37558953924608,79.2021946684542,78.07999571777775,77.57965647984275,79.32123316262206,78.11943409687422,77.74925872416024,79.453663448301,78.17192968704404,76.77754206675317,79.5995109946002,78.23749326208812,76.82650354407347,79.75878051330758,78.30305008606784,76.85107752631646,79.9181261264841,78.38176039128922,76.86335338171736,80.09068428507807,78.48681547717307,76.88789319713119,80.24986701006486,78.59201166134596,76.93712102356562,80.3956059581997,78.71050539090866,77.03630129342295,80.5278524893962,78.82915306060242,77.16136838847922,80.64666132944359,78.94793149002136,77.30016802572402,80.75210539025963,79.0536217814268,77.44012107395316,80.85745608499435,79.14617045585881,77.56825407763215,80.96278702918374,79.2123282919896,77.67141031053382,81.05495974140275,79.26530285363853,77.72333904328448,81.17352232675648,79.29184283179771,77.74955203785711,81.2788992531819,79.33163528254916,77.76287621159227,81.39737983728166,79.37145014096322,77.76321441528586,81.51575761540153,79.43775073960629,77.7763992908491,81.63399613292451,79.53056530697297,77.78944577332219,81.75206710127938,79.64987514475565,77.81534984766537,81.88306042708888,79.76916842404715,77.86716867005285,82.00077373952499,79.91494768555206,77.91901586383997,82.13137338246456,80.04742167840811,77.99697644094861,82.26175828292634,80.16658455717388,78.10124574806294,82.3919300751198,80.28569157836665,78.21888624853449,82.52189061669763,80.40474131537515,78.33683815673336,82.66462311719089,80.52374062949423,78.46824688282297,82.80711296247354,80.62947211443527,78.58678739879625,82.96229394486357,80.7351760393421,78.67919615447792,83.11719314766988,80.84084632855597,78.75855220761996,83.27180371189768,80.94646156324586,78.83797645608051,83.43895247718397,81.05201654375333,78.90420047995862,83.6057253323932,81.15747520473921,78.97037572515016,83.77210645542827,81.26284093828319,79.03646430056006,83.92532356597485,81.3681017314781,79.1289158038825,84.0654668801155,81.48638204614306,79.22131019036594,84.20529193723446,81.59140848124731,79.31365933599751,84.3448116870383,81.69632541637017,79.41924334107797,84.47138287488268,81.80112916016222,79.52483695672845,84.59768663935604
